,backfill_mult,channel_mult,ghbcond_mult,pp_lower_001,pp_lower_002,pp_lower_003,pp_lower_004,pp_lower_005,pp_lower_006,pp_lower_007,pp_lower_008,pp_lower_009,pp_lower_010,pp_lower_011,pp_lower_012,pp_lower_013,pp_lower_014,pp_lower_015,pp_main_001,pp_main_002,pp_main_003,pp_main_004,pp_main_005,pp_main_006,pp_main_007,pp_main_008,pp_main_009,pp_main_010,pp_main_011,pp_main_012,pp_main_013,pp_main_014,pp_main_015,pp_main_016,pp_main_017,pp_main_018,pp_main_019,pp_main_020,pp_main_021,pp_main_022,pp_main_023,pp_main_024,pp_main_025,pp_main_026,pp_main_027,pp_main_028,pp_main_029,pp_main_030,pp_main_031,pp_main_032,pp_main_033,pp_main_034,pp_main_035,pp_upper_001,pp_upper_002,pp_upper_003,pp_upper_004,pp_upper_005,pp_upper_006,pp_upper_007,pp_upper_008,pp_upper_009,pp_upper_010,pp_upper_011,pp_upper_012,pp_upper_013,pp_upper_014,pp_upper_015,rch_mult,riverbedk_mult
real_0034,0.9551865959158452,1.264745106173554,0.8393819463935978,-0.4544805128227404,-0.3929467384555274,-0.10066765923997134,0.24736279991185273,-0.09991653919055069,0.1280816094060092,-0.28738113947072697,-0.07784422070155111,-0.2962644286397759,-0.2518957228692074,0.18713371458561004,0.1064550930750355,-0.12706262229242088,-0.8270401987755311,-0.20358811649561515,0.042986200550791595,0.4702836123485773,-0.051872375372476624,-0.08772306330809743,0.14622857722134078,-0.2496663580905056,-0.05532037373143961,0.16528959751638267,0.06103006180912134,0.2737282329044236,0.008413744939726062,0.4548907640126215,0.17125024909795725,0.18839076012068903,-0.15804357621915135,0.15841945581563643,0.11287861087509773,-0.23264578583340229,-0.27443028751458975,-0.04463503702601822,0.589873462903555,0.08285473075443786,-0.08725886756191278,-0.037772726779062335,-0.06816175901868007,-0.1312036989931059,0.2015934328815655,-0.051899936736818406,-0.027562549114503645,-0.8173084357004229,-0.5789317308769649,0.020976318166255156,0.09734061164467674,0.3746675372149569,0.07834564659686066,-0.1578859491201088,-0.1179083561005163,-0.12667220802060913,-0.3237319493805619,-0.2810332395524384,0.3029738881157613,-0.19308861882153383,-0.0738210175329802,0.07795765261552721,-0.2181986049567396,0.03095129591964533,0.14149323160097665,0.21422908534899343,0.33712082653851994,0.2431694375192203,0.9808610232305011,0.7167234085449722
real_0065,1.0138715746154032,0.9954766290337823,0.9531228454393249,-0.1532515747025839,-0.13539987405506557,0.07623891945110711,-0.05254208938512013,-0.16329814886722854,-0.38592018538042333,-0.0760267183856535,0.03010952217904847,0.5548135997788182,0.06305186074067665,-0.2761012543575752,-0.23928669708676917,-0.12722626461666148,0.16599503188675657,0.2561833533716797,-0.19309422501381054,0.05280580769126891,-0.04790873740622975,0.2629361110888996,0.13171775670372493,0.522711279106032,0.47656134009637807,0.1534063913010308,-0.0502692070545981,0.12989920575084002,-0.36860358834020446,-0.3336034915441767,-0.48964841612116644,0.2585957318706283,-0.015628239389735704,0.21835238563738896,0.346319801966148,-0.04085651131856069,0.015289303418472379,-0.2941717414649099,0.2149725944800535,-0.4185516946169587,0.2671120499388033,-0.17287477000900853,-0.09131638484427143,-0.44027175130987556,0.21285803668465778,0.24768863686230677,-0.02878937816970508,-0.10163405901918049,0.11042107715145938,-0.2825938866502331,-0.13507747690877775,0.28477659370848185,0.3335783699710033,0.2257806375042574,0.12615191755199817,0.33308077692449706,0.4411865146664939,-0.08307679382094002,0.3649451486226147,0.5329886628091717,0.22450762672218483,0.3923028904724364,-0.17419883786484122,-0.0820865643818172,0.19365809655033195,0.025912059747942237,0.4025756684185461,-0.01982446093406494,1.0226728874929978,0.8802834610692389
real_0099,0.8634668623415845,1.0876583896840157,1.0968416637576475,-0.13039199750619854,0.24659387555673773,0.13972760101079298,-0.053119065506984975,-0.07903981677230283,0.09303061391137032,0.10367867076551548,-0.14072930411646245,0.06270906337423751,-0.20678715518278334,0.0339050460356559,-0.23728078085535403,0.13865939103716288,-0.008599295642193347,-0.2306105030311836,0.2434211249958209,-0.16919533113809182,-0.137044308718164,0.4373358717553385,0.10287837620142734,0.15217121094991523,-0.2636331643971037,-0.7665747170016494,-0.5151356726909793,-0.4060120761327275,-0.2087133990202047,0.33019434283793503,0.20190042579459247,0.2899485965690052,-0.3070698854317255,0.17247819176483137,0.35934823052597675,-0.14170998366444276,-0.29405774353258823,0.03282555659832169,-0.19274768569589484,-0.09995670376542545,0.6980352167982613,0.21150657871650463,-0.07136763049999723,0.37188152102294014,-0.09949001510633462,0.09546483505309242,0.3890935124328775,0.20843305342505786,0.021754242795234566,-0.06629024292389468,0.19949116805235265,0.4589928006121308,0.3135332465325477,-0.07695878091353822,0.20819666223699415,-0.33825055088249945,-0.06902804893001271,0.16042180700788555,0.15602588262090317,0.17661169426319084,-0.06658907125608302,-0.0801228362122666,-0.17187845977140928,-0.07061283915734348,0.3364990463001288,-0.07633113827728905,0.1614776309640855,0.5550420617329626,1.0682732279827876,0.8882821661969857
real_0068,1.2156762081358747,0.9140046464451511,0.899768096277585,0.36966178696469376,0.5546699145217366,0.28656003068480307,-0.3570551432291494,-0.0063558705299985585,0.10088681771201644,0.6403232376571371,0.04060523486335066,-0.15538852157106114,-0.3124204295910956,0.14166779176150093,0.4687122557269963,-0.23948026549902582,-0.4321115625004353,-0.32170342112839373,0.41234349903786427,0.20989031432345184,-0.040444167633535213,-0.6866490183350813,-0.369606662757235,-0.24386677515768643,0.12412945486884981,0.1707084906948803,0.7390719440672147,0.26417763844700615,-0.09566613666680043,-0.16585310432087552,0.3035267861020572,-0.6535627363376927,-0.9042707891126938,-0.6958997030503652,0.2229205047509788,0.12827523054299006,0.15134239839478908,-0.10644707165146278,-0.42836959961569515,-0.6715214834821526,-0.5360483604221329,-0.5713247255160416,-0.24202351374428108,0.4151906506397136,0.5873026267528813,-0.25087689806907115,0.3022493964831908,-0.2487600330861251,0.020279709526114055,0.029654775452548122,0.02303244956906606,0.25932311374087424,0.47352217281451164,-0.07621978955486061,-0.31765428027111786,0.5439784547121594,0.12778459869050868,-0.21166797773395943,0.15371821304529848,-0.27743448192169673,0.24482777995222052,0.16188886994434637,-0.034516513897890205,0.19684621994335458,-0.10267764955552369,0.10204538833713293,0.025333479343800175,-0.061312750523755594,0.9074296915409114,1.0228547243993706
real_0074,1.2359734813898229,1.0075482567935752,1.1096489630878061,-0.24363943736105795,0.506458999343962,0.2683074625612218,-0.14593668298765508,0.015616297710607279,-0.2582871574226392,0.3961522601814078,-0.054777069098604754,-0.07387135964642544,-0.4617167958802796,0.16785491864783744,0.2285032768411717,-0.13424671876263627,-0.35609256018721486,-0.04596961795345001,0.10651272347379219,0.4210101868124815,0.021279447876763776,-0.5600668496859458,-0.17417228307445573,-0.176231240904756,0.4371825915293797,-0.3267451067434945,-0.07881992649925972,0.6943223513089998,-0.22234005113475677,-0.17395122088368656,-0.12302091558086058,0.7051288847328641,0.11768549058925623,0.19794559963582464,-0.002821631976449468,-0.014085961344866074,-0.0344728364186151,0.22593047678103,0.10983126872540869,0.030989688915136704,0.08834762883344043,-0.24574283291840615,-0.19051003462866645,0.6311674117395141,-0.7780832664200233,-0.017654753324762087,-0.18753698011852374,-0.2167448888147152,-0.6431249661540198,-0.009037306120317362,-0.14215348571607114,-0.40197680374187494,0.43922701227277194,-0.303943677831036,0.05420094850772206,-0.320528292222402,0.22544265055138682,-0.29396005709130085,-0.139429096346774,-0.3246504072658906,-0.18808920509376495,0.1416158478813932,-0.1848462658321601,-0.097684355762784,-0.13577711971108872,-0.06400264619968919,0.22674176640770205,0.2777113925864157,1.0688831122598144,0.8940939052780781
real_0014,0.8461972381205982,0.830316057684024,1.1215221481055142,-0.2557637828263022,-0.046436937370018985,0.7071330106581112,0.23016863417549815,0.1518769061044846,0.09890990339508607,-0.1647427352098491,0.3551486856768566,0.035413821094058676,-0.29452313643731254,-0.372596020461398,-0.5882320450790932,-0.3312287351105258,-0.23469458518985203,0.24981358944619297,0.11335142525566011,-0.6123610782575831,-0.8498748428000606,-0.10731725288808103,0.07205507198105547,0.4908009385968401,0.46200377323120384,0.7035537457449961,0.046839135300351296,0.008524271570292091,0.0004206982159529332,-0.41983499900626686,-0.1481051585147993,-0.30491665974460985,-0.3955113484338925,-0.07632261199798074,0.3003124576411186,0.08208506262390651,0.12175987810575827,0.17061905693260795,0.3043512474799144,0.11137458089557362,0.07436964717819065,-0.19823209081681503,-0.11732378787212083,0.18108823719073788,-0.2693301260261727,-0.33783632247075884,0.10824322566798936,0.29710361969101795,-0.13703316136719468,0.1740171444647134,0.06767195680189333,-0.5230485631602383,-0.19288275727064702,-0.5884080460511076,-0.5193090836130124,-0.225654714173664,0.011426725925393216,-0.10218277889231851,-0.551874700241212,-0.7263971036299074,0.00851550286032892,-0.13397959127965964,-0.4978359717588844,-0.6197153563212718,-0.6016399271130883,-0.2116946412151065,0.23325501061819223,-0.30739670209751563,1.1849849498610132,1.0860403043725908
real_0051,1.1664903285106114,0.7572280012441247,1.029757309221021,-0.29558437312075586,0.41719824160921865,0.288828219534858,0.38399566074916247,-0.15030691948486102,-0.499576922425692,0.3210003877984713,0.24792615850456443,0.38377603759773465,-0.15297227563772825,0.030411299859057106,0.24267026669198624,-0.22577462539569623,-0.021477070171330298,-0.27947031879815337,-0.4294564455715847,-0.17377796109920451,-0.3321374090359377,-0.5885785142989177,-0.06309431535170976,-0.5343651624737639,-0.2544730493649638,-0.4627643847212099,-0.2216182089572601,0.2405273781323295,-0.45457224738957847,-0.18104210169172058,-0.48874467755362866,0.04209072134734851,-0.5525248372597057,-0.20010575274327838,-0.07240260687419808,0.17455596845984833,0.10141076856707043,-0.0010023737673063061,0.05371170941751108,0.34572613634487903,0.461809464167296,0.028768008260597028,0.19197116604281048,0.7938613859777728,0.3646041810624033,-0.23927152797623688,0.37789378843877897,0.5277926630749535,-0.20985536664166873,0.5279331278540509,0.39547127765949136,0.0754006169985271,-0.4375862438077642,0.2557128343565608,-0.26217801371840377,0.5016716260335118,0.2012612543839523,0.18231407499201285,0.24264775218490328,0.13737895310051168,0.2589265624124039,-0.12454509086665057,0.2229250684119978,-0.03137225862893171,-0.0348731954222427,-0.2370724925474153,-0.1842948035926711,0.07471364825345933,1.0194529624997446,1.2893156679931954
real_0002,0.9378048753168844,1.0073812623093155,0.8173858445380879,0.4199740041951197,0.05577961360570058,0.5494974239748449,0.4980426243137162,-0.6176336330401543,0.11895462563410697,-0.2957833761430718,0.09026326338335343,0.12535139356145616,0.30490599672729596,-0.1395023699544632,-0.7352086521334256,-0.22764369352761682,0.374277618729672,0.2635976148031349,-0.12446591783780736,0.7381429465379707,-0.40232276139643663,-0.11253618291648171,0.014205011940129124,0.3530886762169001,0.172453090963412,0.25047558877768006,0.09092156491063873,0.010180126686545249,-0.03315924909897506,-0.0688831263694844,0.09562830732246454,0.36521954154506014,-0.29816147158403733,-0.3956223482579746,-0.19492910103204678,0.027755073442332148,0.051230923469913474,-0.037633907345395096,0.7446090394266371,-0.17683363353173803,-0.06359158765412136,0.32162265409761553,0.615616721806759,0.05785541041113129,-0.5486791329254193,-0.11216224618026346,-0.4216246225387565,0.39512184938861805,0.4089970570452946,0.14663309927102725,-0.299989577754302,-0.5336688873049775,-0.26531255948591365,0.2382546662373114,-0.10391819077946876,0.9932512269026805,0.6643418311263598,-0.13494395853396213,0.06218701335233168,0.12189921354710033,0.4106789945806018,0.16242604969465635,-0.04140625350898163,0.7978105695696901,0.15096706799491993,-0.07572710408385772,0.39235976408392975,-0.17524808585007823,0.8632435676945643,0.9480947821023451
real_0003,1.1015536640195487,1.0402460490357546,1.1923975016827368,-0.4481108197946438,0.38887350936549386,0.345436815415027,0.353725651683339,0.2109105213258603,0.0013484293807438513,0.016591173494006614,0.034141405796041135,-0.2963210566110204,-0.1373814522302077,0.16641239499047672,0.3029694051197803,-0.11783242338882055,4.223736313039433e-06,-0.33706000956492616,-0.7920748418387591,-0.36370306452516704,0.2904525600679858,-0.6550158543812459,-0.1386921621461752,0.1465846863793624,-0.38914268341379404,-0.7292321974780451,0.16868319998518766,0.39697925945772633,0.21747637521557048,0.13799503957825576,0.34984633005246263,-0.1511035380763604,0.2748542811273966,0.11046713575899808,0.2048417112844838,-0.02103390658834714,-0.08192703886471034,0.07712637339865758,-0.173163743193548,0.5807116584865875,0.6474873247621241,-0.4616828110022282,-0.46466999688060917,0.16022418773335456,0.20021812018609791,-0.04400820839130991,-0.28027047097278635,-0.4279788517619178,-0.5929978195049909,-0.5204037112705373,-0.3116394311755025,0.8375910247436849,0.7548553709579056,-0.16717719180276608,0.05933013662218567,-0.24352313780200507,-0.024991959799417,0.33876390330465594,-0.1384845192982295,-0.05109869706097246,-0.41028303341652905,0.0966734031895216,0.4940544511546514,0.030048946986141634,0.05479487168351643,-0.015385914204758313,-0.30477672930009114,-0.37035541187438276,1.0658687129309947,1.0734980762590005
real_0006,1.0154166676704235,1.0919678492795992,0.9016125857802102,0.03765638829284479,-0.12018548927497551,0.08607156389227665,0.33519955264356155,0.10610109832835862,-0.3572133246044169,0.2907829155175958,-0.044402665211770845,0.24179115058934836,-0.10613345271292418,-0.3061639141994793,0.14944046917594125,-0.21095913382636203,0.23146197629531967,0.07780418221978735,0.11090394521461144,0.051150754841210816,0.06472254562660902,-0.42403329401555656,-0.18299385543283653,0.16217040954570444,-0.07852469080640909,-0.2842099817347851,0.3115363926857882,-0.2613666625714196,0.14190508364607843,0.11038519639584651,-0.3626984047398515,-0.4234852624521742,-0.5493513548116408,0.11193764479489324,0.11731310704860949,-0.023963719926116428,-0.010560439690962917,-0.04200472488338413,0.306789319405391,-0.2992913905201563,-0.008954298368064606,0.046909421182600476,0.2572628714277804,-0.13068632436345978,0.18490676619636387,0.6209320794717373,-0.0178321800246935,0.3087732094159153,0.1623686476991054,-0.02564371339925746,-0.028771719727797157,0.04170627727454153,-0.07815771448451635,0.11342908069911165,0.13660444121154092,0.11981062880400553,0.40443243751482594,0.3742659347768287,0.07147046985945649,-0.0461788393608087,0.27643872794857705,0.19622969599823048,-0.008769805206093911,-0.029019706875714008,-0.20598587406202715,-0.015824133783149952,-0.06289760145626344,-0.32487224326554515,0.8729945427588116,1.101872354361792
