run_id,stage,obs_name,time_days_stage,time_years_total,head_m
stage_c_forward,recovery,landholder,27028.5,94.0,41.12926598332986
stage_c_forward,recovery,landholder,27393.75,95.0,41.12931248307775
stage_c_forward,recovery,landholder,27759.0,96.0,41.12934788098595
stage_c_forward,recovery,landholder,28124.25,97.0,41.12938117844274
stage_c_forward,recovery,landholder,28489.5,98.0,41.129409191973416
stage_c_forward,recovery,landholder,28854.75,99.0,41.12943937054119
stage_c_forward,recovery,landholder,29220.0,100.0,41.12946097037452
stage_c_forward,recovery,landholder,29585.25,101.0,41.12948486512366
stage_c_forward,recovery,landholder,29950.5,102.0,41.12950591129003
stage_c_forward,recovery,landholder,30315.75,103.0,41.12952217760988
stage_c_forward,recovery,landholder,30681.0,104.0,41.129538658992814
stage_c_forward,recovery,landholder,31046.25,105.0,41.12955098733149
stage_c_forward,recovery,landholder,31411.5,106.0,41.12956585109636
stage_c_forward,recovery,landholder,31776.75,107.0,41.129577341642126
stage_c_forward,recovery,landholder,32142.0,108.0,41.12958785364081
stage_c_forward,recovery,landholder,32507.25,109.0,41.12959750064174
stage_c_forward,recovery,landholder,32872.5,110.0,41.12960277952736
stage_c_forward,recovery,landholder,33237.75,111.0,41.129612080144966
stage_c_forward,recovery,landholder,33603.0,112.0,41.12961903576394
stage_c_forward,recovery,landholder,33968.25,113.0,41.129623892224394
stage_c_forward,recovery,landholder,34333.5,114.0,41.12962987903839
stage_c_forward,recovery,landholder,34698.75,115.0,41.12963398561959
stage_c_forward,recovery,landholder,35064.0,116.0,41.12963895647882
stage_c_forward,recovery,landholder,35429.25,117.0,41.1296434728232
stage_c_forward,recovery,landholder,35794.5,118.0,41.129646893752124
stage_c_forward,recovery,landholder,36159.75,119.0,41.12964920513421
stage_c_forward,recovery,landholder,36525.0,120.0,41.12965280949797
stage_c_forward,predevelopment,pit_margin,1.0,0.0027378507871321013,44.52701367979166
stage_c_forward,ops_stage_1,pit_margin,365.25,1.0,38.066645996330195
stage_c_forward,ops_stage_1,pit_margin,730.5,2.0,37.32738866348987
stage_c_forward,ops_stage_1,pit_margin,1095.75,3.0,37.06743772582028
stage_c_forward,ops_stage_1,pit_margin,1461.0,4.0,36.92692262953705
stage_c_forward,ops_stage_1,pit_margin,1826.25,5.0,36.834587044458615
stage_c_forward,ops_stage_2,pit_margin,365.25,6.0,18.08134092030331
stage_c_forward,ops_stage_2,pit_margin,730.5,7.0,16.617568748620258
stage_c_forward,ops_stage_2,pit_margin,1095.75,8.0,16.121802292125448
stage_c_forward,ops_stage_2,pit_margin,1461.0,9.0,15.845710324494576
stage_c_forward,ops_stage_2,pit_margin,1826.25,10.0,15.658815130742669
stage_c_forward,ops_stage_3,pit_margin,365.25,11.0,-4.695871123488186
stage_c_forward,ops_stage_3,pit_margin,730.5,12.0,-6.326072171703585
stage_c_forward,ops_stage_3,pit_margin,1095.75,13.0,-6.930163407858675
stage_c_forward,ops_stage_3,pit_margin,1461.0,14.0,-7.290646927798081
stage_c_forward,ops_stage_3,pit_margin,1826.25,15.0,-7.543072096454207
stage_c_forward,ops_stage_4,pit_margin,365.25,16.0,-14.53436262722069
stage_c_forward,ops_stage_4,pit_margin,730.5,17.0,-15.297484722366276
stage_c_forward,ops_stage_4,pit_margin,1095.75,18.0,-15.650367254368879
stage_c_forward,ops_stage_4,pit_margin,1461.0,19.0,-15.892941742062982
stage_c_forward,ops_stage_4,pit_margin,1826.25,20.0,-16.078668387020734
stage_c_forward,recovery,pit_margin,365.25,21.0,16.104365226644898
stage_c_forward,recovery,pit_margin,730.5,22.0,24.690962530656744
stage_c_forward,recovery,pit_margin,1095.75,23.0,28.792207965109903
stage_c_forward,recovery,pit_margin,1461.0,24.0,31.512498732004957
stage_c_forward,recovery,pit_margin,1826.25,25.0,33.533186068557576
stage_c_forward,recovery,pit_margin,2191.5,26.0,35.106481569203844
stage_c_forward,recovery,pit_margin,2556.75,27.0,36.37897613863691
stage_c_forward,recovery,pit_margin,2922.0,28.0,37.432032079704676
stage_c_forward,recovery,pit_margin,3287.25,29.0,38.314534922620055
stage_c_forward,recovery,pit_margin,3652.5,30.0,39.057600852674035
stage_c_forward,recovery,pit_margin,4017.75,31.0,39.6840974021697
stage_c_forward,recovery,pit_margin,4383.0,32.0,40.205256891601444
stage_c_forward,recovery,pit_margin,4748.25,33.0,40.64468682708887
stage_c_forward,recovery,pit_margin,5113.5,34.0,41.03277566246726
stage_c_forward,recovery,pit_margin,5478.75,35.0,41.37716129030271
stage_c_forward,recovery,pit_margin,5844.0,36.0,41.683020243339136
stage_c_forward,recovery,pit_margin,6209.25,37.0,41.95471359326815
stage_c_forward,recovery,pit_margin,6574.5,38.0,42.19602869860588
stage_c_forward,recovery,pit_margin,6939.75,39.0,42.41044888424525
stage_c_forward,recovery,pit_margin,7305.0,40.0,42.60110166938017
stage_c_forward,recovery,pit_margin,7670.25,41.0,42.77075407880963
stage_c_forward,recovery,pit_margin,8035.5,42.0,42.92183560462105
stage_c_forward,recovery,pit_margin,8400.75,43.0,43.056471052178736
stage_c_forward,recovery,pit_margin,8766.0,44.0,43.17652763997081
stage_c_forward,recovery,pit_margin,9131.25,45.0,43.283644316185445
stage_c_forward,recovery,pit_margin,9496.5,46.0,43.37926235292244
stage_c_forward,recovery,pit_margin,9861.75,47.0,43.46465020504893
stage_c_forward,recovery,pit_margin,10227.0,48.0,43.54093310437875
stage_c_forward,recovery,pit_margin,10592.25,49.0,43.60910543844284
stage_c_forward,recovery,pit_margin,10957.5,50.0,43.67004350276101
stage_c_forward,recovery,pit_margin,11322.75,51.0,43.72455375768571
stage_c_forward,recovery,pit_margin,11688.0,52.0,43.773284222706984
stage_c_forward,recovery,pit_margin,12053.25,53.0,43.81687795808116
stage_c_forward,recovery,pit_margin,12418.5,54.0,43.85590784342953
stage_c_forward,recovery,pit_margin,12783.75,55.0,43.890799001505705
stage_c_forward,recovery,pit_margin,13149.0,56.0,43.922052450254874
stage_c_forward,recovery,pit_margin,13514.25,57.0,43.95002669067294
stage_c_forward,recovery,pit_margin,13879.5,58.0,43.975081217873814
stage_c_forward,recovery,pit_margin,14244.75,59.0,43.997470278993205
stage_c_forward,recovery,pit_margin,14610.0,60.0,44.01754777708895
stage_c_forward,recovery,pit_margin,14975.25,61.0,44.035533223398915
stage_c_forward,recovery,pit_margin,15340.5,62.0,44.05164390186561
stage_c_forward,recovery,pit_margin,15705.75,63.0,44.066084423801875
stage_c_forward,recovery,pit_margin,16071.0,64.0,44.07901471294014
stage_c_forward,recovery,pit_margin,16436.25,65.0,44.090603062939714
stage_c_forward,recovery,pit_margin,16801.5,66.0,44.10098268265805
stage_c_forward,recovery,pit_margin,17166.75,67.0,44.110272180042614
stage_c_forward,recovery,pit_margin,17532.0,68.0,44.11859500737542
stage_c_forward,recovery,pit_margin,17897.25,69.0,44.12604070205369
stage_c_forward,recovery,pit_margin,18262.5,70.0,44.13274033185294
stage_c_forward,recovery,pit_margin,18627.75,71.0,44.13870795406171
stage_c_forward,recovery,pit_margin,18993.0,72.0,44.144074306347676
stage_c_forward,recovery,pit_margin,19358.25,73.0,44.14888568407165
stage_c_forward,recovery,pit_margin,19723.5,74.0,44.1531983867664
stage_c_forward,recovery,pit_margin,20088.75,75.0,44.15707977913299
stage_c_forward,recovery,pit_margin,20454.0,76.0,44.160531212765946
stage_c_forward,recovery,pit_margin,20819.25,77.0,44.16362972550041
stage_c_forward,recovery,pit_margin,21184.5,78.0,44.16640491577193
stage_c_forward,recovery,pit_margin,21549.75,79.0,44.168903109804525
stage_c_forward,recovery,pit_margin,21915.0,80.0,44.17115185115311
stage_c_forward,recovery,pit_margin,22280.25,81.0,44.17314524827154
stage_c_forward,recovery,pit_margin,22645.5,82.0,44.17494892341843
stage_c_forward,recovery,pit_margin,23010.75,83.0,44.176559118422894
stage_c_forward,recovery,pit_margin,23376.0,84.0,44.17800254750656
stage_c_forward,recovery,pit_margin,23741.25,85.0,44.17929051260326
stage_c_forward,recovery,pit_margin,24106.5,86.0,44.18045023859245
stage_c_forward,recovery,pit_margin,24471.75,87.0,44.181491021050824
stage_c_forward,recovery,pit_margin,24837.0,88.0,44.18242720313529
stage_c_forward,recovery,pit_margin,25202.25,89.0,44.18325846752768
stage_c_forward,recovery,pit_margin,25567.5,90.0,44.184014960122546
stage_c_forward,recovery,pit_margin,25932.75,91.0,44.18468936330234
stage_c_forward,recovery,pit_margin,26298.0,92.0,44.1852814778648
stage_c_forward,recovery,pit_margin,26663.25,93.0,44.18581845417565
stage_c_forward,recovery,pit_margin,27028.5,94.0,44.18630279253957
stage_c_forward,recovery,pit_margin,27393.75,95.0,44.18673640164673
stage_c_forward,recovery,pit_margin,27759.0,96.0,44.18712100339172
stage_c_forward,recovery,pit_margin,28124.25,97.0,44.18746989590615
stage_c_forward,recovery,pit_margin,28489.5,98.0,44.18778002917991
stage_c_forward,recovery,pit_margin,28854.75,99.0,44.188065945192356
stage_c_forward,recovery,pit_margin,29220.0,100.0,44.18831086942133
stage_c_forward,recovery,pit_margin,29585.25,101.0,44.18854302453752
stage_c_forward,recovery,pit_margin,29950.5,102.0,44.18873237450116
stage_c_forward,recovery,pit_margin,30315.75,103.0,44.18890235201353
stage_c_forward,recovery,pit_margin,30681.0,104.0,44.18906665883146
stage_c_forward,recovery,pit_margin,31046.25,105.0,44.18921682873015
stage_c_forward,recovery,pit_margin,31411.5,106.0,44.18932920676655
stage_c_forward,recovery,pit_margin,31776.75,107.0,44.18945218978039
stage_c_forward,recovery,pit_margin,32142.0,108.0,44.18955710187718
stage_c_forward,recovery,pit_margin,32507.25,109.0,44.18964832976246
stage_c_forward,recovery,pit_margin,32872.5,110.0,44.18973202663444
stage_c_forward,recovery,pit_margin,33237.75,111.0,44.18982420969663
stage_c_forward,recovery,pit_margin,33603.0,112.0,44.18986891789015
stage_c_forward,recovery,pit_margin,33968.25,113.0,44.18993709251208
stage_c_forward,recovery,pit_margin,34333.5,114.0,44.18999494623666
stage_c_forward,recovery,pit_margin,34698.75,115.0,44.19004170163983
stage_c_forward,recovery,pit_margin,35064.0,116.0,44.19008468306987
stage_c_forward,recovery,pit_margin,35429.25,117.0,44.19012947176373
stage_c_forward,recovery,pit_margin,35794.5,118.0,44.19015565776334
stage_c_forward,recovery,pit_margin,36159.75,119.0,44.19017899202997
stage_c_forward,recovery,pit_margin,36525.0,120.0,44.19021580515237
stage_c_forward,predevelopment,receptor,1.0,0.0027378507871321013,41.17199274770975
stage_c_forward,ops_stage_1,receptor,365.25,1.0,41.108848571291425
stage_c_forward,ops_stage_1,receptor,730.5,2.0,41.054576092534596
stage_c_forward,ops_stage_1,receptor,1095.75,3.0,41.014720710955466
stage_c_forward,ops_stage_1,receptor,1461.0,4.0,40.98509655526911
stage_c_forward,ops_stage_1,receptor,1826.25,5.0,40.96227507136629
stage_c_forward,ops_stage_2,receptor,365.25,6.0,40.767958599173724
stage_c_forward,ops_stage_2,receptor,730.5,7.0,40.61406279339073
stage_c_forward,ops_stage_2,receptor,1095.75,8.0,40.50105102486974
stage_c_forward,ops_stage_2,receptor,1461.0,9.0,40.41603182168842
stage_c_forward,ops_stage_2,receptor,1826.25,10.0,40.348956322640824
stage_c_forward,ops_stage_3,receptor,365.25,11.0,40.09447303527995
stage_c_forward,ops_stage_3,receptor,730.5,12.0,39.87431248892212
stage_c_forward,ops_stage_3,receptor,1095.75,13.0,39.703968516216634
stage_c_forward,ops_stage_3,receptor,1461.0,14.0,39.57024495386197
stage_c_forward,ops_stage_3,receptor,1826.25,15.0,39.460578450222506
stage_c_forward,ops_stage_4,receptor,365.25,16.0,39.30297915381151
stage_c_forward,ops_stage_4,receptor,730.5,17.0,39.16109245452332
stage_c_forward,ops_stage_4,receptor,1095.75,18.0,39.052468863108274
stage_c_forward,ops_stage_4,receptor,1461.0,19.0,38.94588630684263
stage_c_forward,ops_stage_4,receptor,1826.25,20.0,38.84641368316195
stage_c_forward,recovery,receptor,365.25,21.0,39.36617897825898
stage_c_forward,recovery,receptor,730.5,22.0,39.789321592902056
stage_c_forward,recovery,receptor,1095.75,23.0,40.059661646349774
stage_c_forward,recovery,receptor,1461.0,24.0,40.24133294668921
stage_c_forward,recovery,receptor,1826.25,25.0,40.37338544324821
stage_c_forward,recovery,receptor,2191.5,26.0,40.4757121329274
stage_c_forward,recovery,receptor,2556.75,27.0,40.561667493342306
stage_c_forward,recovery,receptor,2922.0,28.0,40.63543126504403
stage_c_forward,recovery,receptor,3287.25,29.0,40.69920222102875
stage_c_forward,recovery,receptor,3652.5,30.0,40.75439887542029
stage_c_forward,recovery,receptor,4017.75,31.0,40.80205658322705
