run_id,stage,obs_name,time_days_stage,time_years_total,head_m
stage_c_forward,recovery,compliance,20454.0,76.0,44.11843728346152
stage_c_forward,recovery,compliance,20819.25,77.0,44.120708655401295
stage_c_forward,recovery,compliance,21184.5,78.0,44.12273676280295
stage_c_forward,recovery,compliance,21549.75,79.0,44.124535036767114
stage_c_forward,recovery,compliance,21915.0,80.0,44.12613563498562
stage_c_forward,recovery,compliance,22280.25,81.0,44.12754471983641
stage_c_forward,recovery,compliance,22645.5,82.0,44.12880494393327
stage_c_forward,recovery,compliance,23010.75,83.0,44.12993382332117
stage_c_forward,recovery,compliance,23376.0,84.0,44.13093575497823
stage_c_forward,recovery,compliance,23741.25,85.0,44.13182900454456
stage_c_forward,recovery,compliance,24106.5,86.0,44.13261854640043
stage_c_forward,recovery,compliance,24471.75,87.0,44.13331495456885
stage_c_forward,recovery,compliance,24837.0,88.0,44.13393988282675
stage_c_forward,recovery,compliance,25202.25,89.0,44.13450154838699
stage_c_forward,recovery,compliance,25567.5,90.0,44.135001353873804
stage_c_forward,recovery,compliance,25932.75,91.0,44.13544752406846
stage_c_forward,recovery,compliance,26298.0,92.0,44.135838918071826
stage_c_forward,recovery,compliance,26663.25,93.0,44.13619029790077
stage_c_forward,recovery,compliance,27028.5,94.0,44.1364932310164
stage_c_forward,recovery,compliance,27393.75,95.0,44.13677767885137
stage_c_forward,recovery,compliance,27759.0,96.0,44.13701783491867
stage_c_forward,recovery,compliance,28124.25,97.0,44.137235530244354
stage_c_forward,recovery,compliance,28489.5,98.0,44.13743194157469
stage_c_forward,recovery,compliance,28854.75,99.0,44.137601364147216
stage_c_forward,recovery,compliance,29220.0,100.0,44.13776310375991
stage_c_forward,recovery,compliance,29585.25,101.0,44.13790275176086
stage_c_forward,recovery,compliance,29950.5,102.0,44.13802368542682
stage_c_forward,recovery,compliance,30315.75,103.0,44.13812223461544
stage_c_forward,recovery,compliance,30681.0,104.0,44.13822820777876
stage_c_forward,recovery,compliance,31046.25,105.0,44.138329422236886
stage_c_forward,recovery,compliance,31411.5,106.0,44.13837764616478
