,fcst_max_compliance_dd,fcst_max_receptor_dd,fcst_recovery_years,fcst_stage4_mean_inflow,h_compliance_005y,h_compliance_010y,h_compliance_015y,h_compliance_020y,h_compliance_025y,h_compliance_050y,h_compliance_120y,h_landholder_020y,h_landholder_120y,h_receptor_005y,h_receptor_010y,h_receptor_020y,h_receptor_050y,h_receptor_120y,q_mineinflow_005y,q_mineinflow_010y,q_mineinflow_015y,q_mineinflow_020y
real_0034,28.868996705244797,1.6810376759705363,24.0,50851.661253880746,39.591071729864495,28.21138831015312,18.513356720114842,15.449086702908453,35.57761032580665,43.7250293333232,44.1091793913673,40.15615025256245,41.593938608237416,41.43895222700156,40.83546984658528,39.994131314317414,41.62535576876039,41.66581773401028,13816.250963952676,37955.055706865714,50043.87565462041,48998.07481995893
real_0035,28.75049288636835,1.7972770767948916,24.0,51037.16469111497,39.54880846009389,28.16320643836503,18.443978809256894,15.423366378921875,35.57906786404944,43.636725171296774,44.018277014993856,40.15283039680879,41.64133128720398,41.440121298697264,40.757737704106106,39.90722938431212,41.65253074708621,41.697194788593166,13043.756936688917,36785.73048709389,49322.91117366335,48934.95799262135
real_0036,28.499689919758815,1.4275960116223345,24.0,54263.16648565184,39.50202909321114,28.2865612906934,18.682969419152492,15.524341855085396,35.441334353692476,43.47756849741945,43.87038629444082,40.33780467046847,41.593118200126874,41.43683347368629,40.91875796818367,40.21164030703175,41.5999739488142,41.63331866197671,13929.492496460593,39384.91904875579,52459.559818830596,51972.66409140606
real_0038,28.801132763632147,1.6089434104682283,23.0,51987.80643554086,39.5054224023816,28.1732178268466,18.53991457821427,15.449157269207477,35.56231121213704,43.72756449196999,44.073274622505295,40.15460740945769,41.606290407114194,41.42946256990919,40.839777778709276,40.05523861077175,41.62162651550448,41.65615694214591,13828.51972109554,38052.61307263441,50366.82657507439,49958.481499783236
real_0040,28.755649081181424,1.6368969669871944,25.0,50778.0443850162,39.48505131577677,28.17716841074322,18.59649986978082,15.511476408928386,35.75494158862599,43.666581121836884,44.06760360335085,40.23359332549867,41.586431943438896,41.40786723781345,40.78584988297032,40.02390654432659,41.60823190756128,41.651151632570965,13712.187778188725,37284.013952151916,49164.71640909018,48741.367053111564
real_0044,28.943149843135025,1.6834073299742514,23.0,52243.64723874392,39.61263531209587,28.2903495663074,18.488295723834973,15.17346674188955,35.49744109856171,43.64105276820738,43.96536415975664,40.10678963939488,41.606017990713134,41.42256063071898,40.78089646785633,39.98402808041886,41.62555965394485,41.660476645470375,13282.774138888528,37749.903095625195,50412.829170663375,50227.783910742095
real_0046,28.78133207316673,1.589625366089905,24.0,52150.80762474852,39.50347574051396,28.103222280267605,18.526027062419313,15.522627884579748,35.82978367771299,43.74748767416003,44.10613150577733,40.353048109394564,41.60521690009102,41.434365830812936,40.836460588178895,40.08858991128853,41.632098541938674,41.66848670735133,13564.447337582453,37472.10242564366,50094.301043112304,50073.58316317269
real_0054,28.775532433600766,1.4963337959063736,23.0,52956.55989826956,39.57073508847234,28.062340049371244,18.356710170105263,15.508867669967302,35.488958823728794,43.805609864079216,44.12525284036731,40.275974174248084,41.59941951632328,41.44290868473496,40.87078117213639,40.169163972628006,41.62862104806793,41.65883580160431,13687.57202249786,38408.95707228067,51244.77647080422,50858.60892763907
real_0057,28.398456117132724,1.3550982623837555,25.0,49540.80059782608,39.55087816676784,28.216113328947092,18.630468135258013,15.786158046156565,35.46592593515183,43.58590028521374,44.002915529793206,40.35012394980604,41.59998914557523,41.452172263375,40.94871086074352,40.29251782464151,41.603956219412765,41.64021795610526,12862.522457963094,36205.751877730945,48295.86175300589,47625.6051517757
real_0058,28.98442744091613,1.711789758513703,28.0,51436.36272428201,39.60842533064541,28.21792058648291,18.63593583474251,15.496257329805218,35.71229374104487,43.674485026957974,44.24570063370479,39.954828623920505,41.669986238715666,41.447455604897165,40.82190309399199,39.99050043451166,41.63019648192468,41.68970221601006,13780.501230141697,37481.795503214336,49669.44519576746,49319.78867959928
real_0063,28.766349875986897,1.7184545720071398,24.0,54071.55152378768,39.59832825910285,28.347866866170428,18.605023125603843,15.454617122766548,35.642554138189176,43.702387392746836,44.057764423242986,40.06902110025652,41.6393514657356,41.44622562273471,40.82659221468388,39.968875886638614,41.641467105284136,41.67944720234701,13748.158024019724,38832.25814034174,52117.75401974465,51793.19715133111
real_0064,27.963985958601725,1.8510750929124313,26.0,50888.816780733236,39.57626514927718,28.136103046306296,18.826197850529454,16.297906428151883,35.5385165054457,43.60039786289452,44.08928008616013,40.12317354172422,41.65341777437922,41.442734207231865,40.73630822989841,39.86880924594322,41.65305542043915,41.71037138064584,13357.997191643986,37573.892539987,49656.56328402805,48809.35443666782
real_0065,28.846176630776984,1.5955667784443932,25.0,52332.45375463706,39.39618178543649,28.17213890616508,18.56511361457775,15.40307236726699,35.662399557151794,43.62524131743328,44.01796383003249,40.163848316056985,41.573470538731904,41.41229386786533,40.83225028344983,40.056132734662576,41.604012927844536,41.640513269565616,14355.858729533404,38541.07963152943,50886.264726590205,50304.1923902508
real_0066,28.709559093090213,1.6778406847536829,24.0,51666.82379442374,39.51076104558595,28.216700185788195,18.440636230364934,15.483883424542364,35.74734398686785,43.647944722501876,44.0171606849904,40.17210928337138,41.60157325626535,41.44187634507162,40.88261549911805,39.985739628654564,41.62007653128529,41.655835506709444,13638.065475247,38152.364693223615,50701.85899914324,49714.34398714891
real_0069,28.88776712589786,1.7243501673521564,25.0,52142.486395212065,39.53654730550984,28.20157798895559,18.56507886471615,15.412238493140142,35.45807763611139,43.66841809764078,44.09616932233158,40.129935818031946,41.66189790579009,41.45696136769026,40.82437707567259,39.98377644082069,41.65016886217364,41.69769823686081,13917.553130508926,38171.96624882369,50561.39811610846,50065.31884538902
real_0070,28.984859439698816,1.6812766705320357,25.0,51087.07964609019,39.575418415640854,28.40609067073409,18.643961308078822,15.423552621504733,35.456796606471904,43.75094902766806,44.188316020824246,40.15200395007782,41.611753102159355,41.44812423197542,40.90506953767901,39.9894223644622,41.61980439911622,41.66067008918257,14381.739997707005,38352.47575636713,50067.85033056389,49060.80281812077
real_0071,28.597989194627168,1.7615994184425006,25.0,50970.3557475547,39.581844087078046,28.41454383843606,18.809609228539287,15.632275448449041,35.57760890142518,43.626337697628664,44.04526275182781,40.197819499272384,41.5897641468877,41.4142928913264,40.74734129059183,39.91884365574993,41.62436725074973,41.670502849904906,13303.86432396095,36800.23583521451,49025.89757323762,48891.82820066105
real_0075,28.949429538613074,1.6991442440155353,23.0,53570.2771486111,39.60494922128164,28.300682498691483,18.44405461233308,15.280114501933475,35.513536109427505,43.747524898293335,44.06373947118488,40.13462795783785,41.602282664452346,41.43037659051322,40.78810212536065,39.98106134059417,41.63679673828188,41.672010965145866,13378.92855571922,37805.12163055227,51196.73533428248,51406.3445071494
real_0076,28.81335917277391,1.55740243316162,25.0,52814.8275528322,39.50528911160047,28.178450493014356,18.533622300810418,15.44383483635622,35.55394729166079,43.61655357773738,44.050678077212254,40.248447640286926,41.60805922852342,41.438277222695405,40.85765277457932,40.113671510221536,41.61822529406846,41.66103553314885,13745.063053926819,38062.76211094485,50878.891012944936,50677.441897218305
real_0084,28.82354830919259,1.472076824554378,24.0,51542.363880159755,39.59904693487139,28.116962155137987,18.46006067738011,15.459639762041988,35.60033506746801,43.711936968936364,44.10818278024047,40.2075830163702,41.62304113195473,41.44905431484355,40.88934294964441,40.193502625404776,41.61967060494078,41.65847497740263,13466.065965038342,37648.66558540601,50013.73106207423,49578.2889054607
real_0086,28.95637035744062,1.5369057040885536,26.0,51670.4043713621,39.611578211367544,28.120180222674694,18.437449084636512,15.410002625698981,35.27235876035582,43.670671296178824,44.2001190413322,40.26234582854138,41.61162901636357,41.44910659363272,40.89486592882353,40.133016659027035,41.61440865318991,41.66276143735685,13959.25015975948,38664.16972261132,50810.78879617661,49472.670546862566
real_0094,28.88141211735396,1.514942608353003,25.0,51080.43673879944,39.54290023531222,28.18081428937235,18.515507848625255,15.440669694976426,35.55600917105825,43.7037864398347,44.12423110137915,40.28975654604644,41.61721725936762,41.4476144040888,40.88528426340361,40.157172696029114,41.62183104884386,41.66337945422022,13643.985148994647,37421.9286189847,49548.5563305203,49032.26452046784
real_0095,28.651049596149555,1.7472725918822931,24.0,54095.98314692753,39.62536981868207,28.247082808296337,18.56157306529781,15.561392922353619,35.65133719699721,43.63782610573018,44.06154700434802,40.16674777292812,41.67138371870566,41.468799529907855,40.84908338203286,39.9615789907663,41.65368755796395,41.701644122769025,13526.758802507336,38729.687821596104,51948.61657399368,51721.5835886116
real_0096,28.936558477783613,1.5631640353770138,25.0,50726.36155260878,39.61974564147458,28.177521886295573,18.444389465191172,15.38963579104194,35.46776528133503,43.71214026464596,44.138825896242636,40.101845116800455,41.66808197976196,41.46712923522095,40.90624903464999,40.12223208165198,41.634632168268226,41.676796200243466,13064.931572756383,36684.19530205098,48982.3975244735,48613.020611542495
