,backfill_mult,channel_mult,ghbcond_mult,pp_lower_001,pp_lower_002,pp_lower_003,pp_lower_004,pp_lower_005,pp_lower_006,pp_lower_007,pp_lower_008,pp_lower_009,pp_lower_010,pp_lower_011,pp_lower_012,pp_lower_013,pp_lower_014,pp_lower_015,pp_main_001,pp_main_002,pp_main_003,pp_main_004,pp_main_005,pp_main_006,pp_main_007,pp_main_008,pp_main_009,pp_main_010,pp_main_011,pp_main_012,pp_main_013,pp_main_014,pp_main_015,pp_main_016,pp_main_017,pp_main_018,pp_main_019,pp_main_020,pp_main_021,pp_main_022,pp_main_023,pp_main_024,pp_main_025,pp_main_026,pp_main_027,pp_main_028,pp_main_029,pp_main_030,pp_main_031,pp_main_032,pp_main_033,pp_main_034,pp_main_035,pp_upper_001,pp_upper_002,pp_upper_003,pp_upper_004,pp_upper_005,pp_upper_006,pp_upper_007,pp_upper_008,pp_upper_009,pp_upper_010,pp_upper_011,pp_upper_012,pp_upper_013,pp_upper_014,pp_upper_015,rch_mult,riverbedk_mult
real_0021,0.8180802427622357,0.9651233549993682,1.0380543590122053,-0.2862286780301108,0.1825710360480169,0.07562611707301484,0.04612432786329547,-0.17915735784544637,-0.30357412033285636,0.2717073486769387,0.05585630952389334,-0.05257975843049185,-0.47148189846985733,-0.04171681975671982,-0.22274236011609766,-0.5269154530380882,-0.026855107771692442,0.0517177968251358,-0.18035316403770696,0.12175571755240984,-0.03743366115680117,-0.3096527861027579,-0.07841866380802984,-0.3572835021355644,0.04664860414794306,0.15246367488143286,0.2596501591908723,-0.17455800792655218,-0.09011388044623511,0.02771344214750819,0.13799319214565742,-0.5091041682911891,-0.13903920316140672,0.28831354732569775,-0.0832324075495245,-0.13864062666118934,-0.3773664258318856,0.36381947384913477,-0.03245611020137863,-0.10944959355270142,0.16042337036290621,0.1480185497384509,0.2322016908860643,0.1188686309596835,0.18661776943330033,0.16193030464388214,-0.4252310467533055,-0.027809992558163105,0.0012097149699182574,0.45787178184837307,0.05914181188577901,0.1069229440727543,0.7378179436167908,-0.028451715465055545,-0.4130854687916827,-0.5092492336451512,0.01968222170897858,-0.20269546537505043,-0.3066404599606201,-0.5294748448182474,-0.17645694564997352,0.003970808941300891,-0.2746887463777935,0.16271470441659364,-0.24620919465156677,-0.6430373777382188,0.03937906653849123,0.15817458218044317,0.9258820288938105,1.0305190410402725
real_0067,0.8438514830239778,1.0054430824691658,0.9541186463988586,0.13488143759277182,0.2107671582054275,0.06458055723431408,0.2505494669234896,0.5263140027787759,-0.12152923937745755,-0.26250904017217513,-0.09377531688496124,-0.2049306889977517,-0.04036315638869511,-0.25306988796557267,0.17253037624583487,0.09466597928986345,0.08714487102539228,-0.118039296812207,0.030101323379101652,0.4006753371914487,0.3737383070246597,0.15494915146891416,0.28162975460610246,-0.12983419172506677,0.5532221834751626,0.01984598731146381,-0.36337428817823886,-0.18470132877816434,-0.2767937982828806,-0.11202421767103717,-0.16757882419022416,-0.06719054865404933,0.35341185160338506,0.5463524805509392,0.2758777081795477,-0.07180392487513322,-0.03992766194756313,0.006267344566506218,-0.09716866184248639,-0.5893878504829226,-0.11152790271324653,0.375530895176454,-0.27360463677554236,-0.13421521598871722,0.1388862306514562,0.5333903733591302,-0.40844409118474595,-0.48476769300719197,-0.2445770746464445,0.3031464496098772,-0.1737371423871793,0.23069191922582805,0.0684765103438835,0.1560288155337571,-0.4792713439207587,0.29101973891997945,0.14925730930694323,-0.09837310430023052,-0.07894297187216136,-0.411303020668785,-0.6598913399684573,0.1529529741759359,0.058867352247026127,-0.44816758621758024,-0.021866572621383577,-0.2702331180516272,-0.2657888933318146,-0.1583352534481056,0.993640375728712,0.7382939586795485
real_0099,0.8515567544443994,1.0898122795468224,1.0868321887185823,-0.11425857137592713,0.22258784299888676,0.07469905602029546,-0.1390174316292733,-0.02181179827067523,0.10579282220861921,0.09802847550965914,-0.1914998609489094,0.05427032301126135,-0.23296050485215464,0.10607807446214249,-0.17048736548441287,0.11274370819207562,0.0716756665712211,-0.25804957650853494,0.35525308859060206,-0.14939725596870346,-0.12798287341452794,0.40358206365511956,0.07745214429158445,0.08645729605211898,-0.2174026511879138,-0.7129077124347556,-0.4098621101507939,-0.3583220706853449,-0.25488142686787574,0.23667361443064389,0.22947742349503777,0.2070365407444342,-0.3146976145446707,0.1273461882155344,0.33462166714834596,-0.1665579283972619,-0.3464566938814971,0.04752815658991861,-0.20413276356085486,-0.1277243694592351,0.6162262058096304,0.2525803239841841,0.02821622219378391,0.446479452131692,-0.014594734640063544,0.14868861011439238,0.28268901014144326,0.1537690682201318,0.0574585646686671,0.10788357108511812,0.32114436063944,0.5403744586984844,0.35522033087354765,-0.16994360160532057,0.12367972110590322,-0.4002415182585294,-0.0662071810900951,0.03609385082249595,0.04560690675116266,0.06783258729095126,-0.07805149453827129,-0.006771610366327037,-0.11383805563983436,-0.032120749778721314,0.2950596644477846,-0.09827119430093784,0.13795626679573356,0.6080200234605387,1.0597961134493934,0.8183410713150044
real_0068,1.1970591590723314,0.965552601375824,0.940857969871768,0.34572787325051607,0.4352846463830823,0.1720597003275421,-0.3818494533807477,0.10767090391230598,0.07543432207532738,0.5151962044191893,0.005150508003792978,-0.11556439876890788,-0.22367235918157766,0.13903224802928593,0.2991448034892605,-0.3308403680205117,-0.31891281664166127,-0.2251090131116432,0.32881337697579943,0.21377615120284382,-0.0258977859124353,-0.7489652032777138,-0.39117281108535945,-0.2543234432530963,0.038458530186711956,0.22073445257269916,0.7159476685269273,0.3424147718141627,0.04759113868255526,-0.2131740959619805,0.3236132851963803,-0.7154945957489518,-0.7619596026681764,-0.5980713526758716,0.13083355888963635,0.08758270289591677,0.1023730821975265,-0.15133140695957478,-0.4350095012824132,-0.5992591854850078,-0.4378323748147746,-0.5471315916587147,-0.09667163745100246,0.3363939659982099,0.412629242984617,-0.14973666058316895,0.26885056723399675,-0.3856171188253839,0.11540244071803184,0.06555268708723887,-0.00719166514510057,0.178940042761621,0.5170635498778889,-0.019690227843274656,-0.3348651536679674,0.34254852064143126,0.08487838561657966,-0.2326887559318303,-0.006161339591008954,-0.25121373921801154,0.34296268430701615,0.145878006798787,-0.15693892630120282,0.1836587972980374,-0.1271729349238379,0.09900521444413579,-0.01723715536782522,-0.023658547570132915,0.9220818579455385,0.9637853308711645
real_0074,1.2501500834445418,0.9883308924549551,1.0989590672152447,-0.21775495520702265,0.4596922437712963,0.26086091537332695,-0.1683110727477518,-0.014646343278991121,-0.23890586152881646,0.32543997987826984,-0.03910080044590408,-0.05416496297869203,-0.5241569119925364,0.09668493576218246,0.2709565465408153,-0.06915226073056083,-0.37576125999075827,-0.18506992522229704,0.2740862311492663,0.436396136048295,-0.024791401459346007,-0.5544403786164667,-0.14465512730028396,-0.1709461364779705,0.38636133797966904,-0.37497850233685714,0.0013593670105810848,0.6782801505038326,-0.23229262963854533,-0.19977057614929597,-0.1387078413187554,0.5251868494946889,0.05803412689124013,0.13404632304710026,-0.014590720703023528,0.018579728619648746,0.013890981842603888,0.19718685898716348,0.03258341788639135,-0.0512936133764844,0.03828940926388622,-0.18313588068055275,-0.1692833113187795,0.8048497958383951,-0.7009784626393765,-0.03895022657041028,-0.278963360597099,-0.2109082889969744,-0.6385234808700445,-0.014338526380849446,-0.04601678150898693,-0.34858493115417966,0.38987106963637835,-0.3723129129149866,0.06349716514649068,-0.30466180213866095,0.2043324424742669,-0.3271460351081303,-0.10478935101559121,-0.2597457810202159,-0.12271422587955061,0.09715623240104734,-0.16033164308479342,0.011330201532381554,-0.07738487386445456,0.045200328040774854,0.2869589026575768,0.28939186262199357,1.0276686234029988,0.7796263188799699
real_0019,0.7217492446483245,1.1904651412710148,1.1544008656857132,-0.24200720946218227,-0.3075621854699033,-0.62594937983514,0.20260656799074983,0.18593454561277592,0.4930680588065919,-0.22729723547790218,-0.19999221276440046,-0.2685051838037843,0.2251475625394682,0.6400662404601561,-0.2839044539538229,0.30084311756878174,0.14819624225500316,0.06621239386820137,-0.10830899755421602,-0.48447009329202934,0.27515424270215183,-0.04872160595360257,0.3448895579649239,-0.014836274231041138,-0.12179486491758071,0.12670302879873802,-0.39759397999667234,-0.2999194518920789,0.35419097153182766,-0.3100941053999574,0.45097214545829867,-0.41067697104946577,-0.5101699316933619,0.4927554429594367,-0.29494383222008186,-0.11767861577851912,-0.23040646322881939,0.3391315094987347,-0.320301537990601,0.1607259431329639,0.3937799601231585,0.2481789860001418,0.3272879488898414,0.4466256504577472,-0.5646654436535842,-0.03873969383655307,-0.30860608733357225,-0.18807026033050436,0.15434463612133648,0.14578675626476761,-0.13339592600880493,0.44418916601738917,0.14639033750838207,-0.1832866164112991,-0.37913731916956395,0.11323437268513444,-0.0353039245406623,-0.0874810934377906,-0.31602511749172824,-0.47056984376887256,-0.1679689906899803,0.03421496816869554,0.3380150253618718,-0.12828047107974797,0.08240341766290629,-0.04676834947235623,0.7612336684769716,0.4561571732520062,1.1466012313194,0.843946936653524
real_0002,0.905012098852134,1.0414086443922725,0.8210728726155406,0.41606084188435283,0.01481199093858522,0.48963372919070575,0.42504957131271737,-0.6252796805873287,0.09828262391740672,-0.2901890909325285,0.05822580598342362,0.12489255187648321,0.24399941475577638,-0.10353521958600007,-0.7724207294306985,-0.21242271118173994,0.3698321818281541,0.17574064975200776,-0.06425217073551945,0.8067678989162063,-0.3658848468032072,-0.07565780651239214,-0.0037419524284811757,0.41544232275849163,0.20910687546867426,0.28994054261527513,0.04898721503305138,-0.026393556559181734,-0.005523474598279964,-0.09674695284421493,0.07454254547901697,0.3171243528135176,-0.3423640646931829,-0.3428971111163766,-0.262189772089359,0.030544125541959656,0.04658882034386065,-0.06666038969261315,0.6449917889483133,-0.17697028840729073,-0.12500685083909321,0.3446834098700114,0.6816025595145829,0.12789595034603404,-0.562135709759371,-0.10857257633197004,-0.47643019377512674,0.3281404862625887,0.44600885597437634,0.17910765690306046,-0.25556653428477216,-0.5640673398995151,-0.2222671085944928,0.1897208831464183,-0.12536512629552268,0.8229831510290984,0.5627333944565885,-0.24308492591663775,-0.028922406059378878,0.041901410847199026,0.3520477208540632,0.16128856213630377,-0.11852493311556893,0.8035820527509968,0.16421211126652033,-0.1323231257545247,0.3293035580025513,-0.19415199500997685,0.8740944194346503,0.8785537759110558
real_0006,0.9969086459197992,1.1327081791862512,0.9372507939402325,0.0257542983985247,-0.10307515943817719,0.041135238686266666,0.2615927923147673,0.054912789046761945,-0.44045189641489274,0.2339199640108456,-0.09292344013808121,0.1816304467488173,-0.1421818450364384,-0.2979127766369808,0.14298945103905733,-0.15933067905315668,0.1420308702693746,0.017078909102151957,0.19655584439491228,0.07307096394775704,0.1058293329704253,-0.3150522139995803,-0.2852203211860153,0.1297227705439073,-0.1474000005445958,-0.15763155523787853,0.30726702048178717,-0.36939317184425713,0.1223816624044566,0.05810802390585072,-0.3387592534293443,-0.6594403851625219,-0.5569045021644384,0.22444388885646163,-0.0018248291951623863,-0.03299388184246532,-0.05292310354560833,-0.008939262242267865,0.09547756858250131,-0.30328995359236277,0.014393832130422446,0.07868466231020611,0.25699875218063206,-0.1111143940216792,0.20902948773052002,0.6456895755441608,-0.10308526556515386,0.20031429572758014,0.2869432863844741,0.002521550997224252,0.06047642220357112,0.01628558903780284,0.1033616219523612,0.15474764190442547,0.2242634515813661,-0.03173800906488263,0.3070427008217494,0.3311823412058655,0.06541318915097323,0.00602986632425611,0.3541233265010004,0.17910393724861012,-0.15883664178540274,0.006703467004898964,-0.12487831106183786,-0.005955765031109745,-0.11016728790753391,-0.34978825188794566,0.86395314224445,1.036155425483949
real_0009,1.448789059700906,0.9150883370773877,1.097299202681896,0.2671692445683339,-0.10240877535606491,-0.2844444692783552,0.05969668769253061,0.12537208798519817,0.273988982027336,-0.09041874450779677,0.04119832989915564,0.47415087144322926,0.26475898678866616,-0.1110638862484874,-0.22575267648821068,-0.17937293721596648,0.13614163555835845,0.06345418533910212,-0.5282762646673822,-0.09831420347097947,0.22296662567792416,-0.24810846758895963,-0.11374612891509758,0.17025649946090263,-0.3479475605797947,-0.38665841580235205,0.13605899202658156,-0.039033463948729544,0.6555756280722176,-0.018381620097829177,0.09981563061088661,-0.08658080447855684,0.14667647337085615,0.03153219151617774,-0.02803220890437979,0.08098567342826751,0.014550112240104524,0.029073668482335842,0.32696681642908954,0.43109888710422467,0.2517902236841003,-0.6709424275493763,0.1904534778837587,-0.24456258633932526,-0.3534806605253413,0.01902923653900472,0.4123777098642481,-0.33701370883026727,0.10975629939144524,-0.6958882105691553,-0.5536778976473803,-0.4438038833079341,0.09637734289188554,0.12842621490808573,0.29580926824353976,-0.32695164554596234,-0.20505162269110602,0.17928091984091474,0.019297039128424433,0.3370207186332851,0.07173131690832285,-0.1062915608726791,0.24114641965125044,0.5893994372251435,0.3731871788758299,0.46212926458049336,0.14247568564223642,0.17605220941231603,1.041705640889771,0.8350483471941009
real_0014,0.8334317239825556,0.8181192302915044,1.1345081696905928,-0.3308898417801992,-0.11308911098102069,0.6591590524556575,0.16506862036926276,0.0394847781920154,-0.024196198725156926,-0.13760779718832827,0.30326163049048904,-0.055754100085942386,-0.4133824407644724,-0.44832166671088886,-0.6044343002524911,-0.2690372124360794,-0.2699401834405371,0.18388567555723268,0.18641491247689437,-0.5435951432640632,-0.8274058222044899,-0.007830470819048748,0.16099174515404568,0.7016115867383217,0.5166754742731369,0.6955433486186688,-0.059541076208579666,-0.10232325861918637,0.07806239438447016,-0.3225857504878601,-0.16935326605403325,-0.33698013934725174,-0.41246983999569914,0.021326883619093875,0.2420180252689354,0.0639549600573429,0.043308506174978785,0.26865127982062975,0.2917436176809155,0.10659213327494915,0.12626376357973235,-0.12379058528492656,-0.1266175582413699,0.2311774318432516,-0.1145987725552596,-0.2556987789168716,-0.04586409907231937,0.29561675466579074,-0.13888219684581773,0.20410128439730724,0.08116173559191502,-0.528969196784372,-0.061562455948215106,-0.6177216938945916,-0.5112261968389006,-0.3192662628255867,0.001298911475316706,-0.10166557736948992,-0.5718631620569654,-0.7481847068401913,-0.05219178732903669,-0.023881800446754184,-0.5144164469793402,-0.6147768557015595,-0.597525090816505,-0.2440437399425556,0.30232067587075717,-0.3753550217995152,1.1833938485281053,1.0583175692805742
