run_id,stage,obs_name,time_days_stage,time_years_total,head_m
stage_c_forward,recovery,compliance,8035.5,42.0,43.335338015133686
stage_c_forward,recovery,compliance,8400.75,43.0,43.47401573921463
stage_c_forward,recovery,compliance,8766.0,44.0,43.59847367000542
stage_c_forward,recovery,compliance,9131.25,45.0,43.71014044586674
stage_c_forward,recovery,compliance,9496.5,46.0,43.81033170572105
stage_c_forward,recovery,compliance,9861.75,47.0,43.90020821348866
stage_c_forward,recovery,compliance,10227.0,48.0,43.980829484237105
stage_c_forward,recovery,compliance,10592.25,49.0,44.05311644241934
stage_c_forward,recovery,compliance,10957.5,50.0,44.11794110991755
stage_c_forward,recovery,compliance,11322.75,51.0,44.17606322489538
stage_c_forward,recovery,compliance,11688.0,52.0,44.22819094114163
stage_c_forward,recovery,compliance,12053.25,53.0,44.27489508868316
stage_c_forward,recovery,compliance,12418.5,54.0,44.3167776135956
stage_c_forward,recovery,compliance,12783.75,55.0,44.35433441893695
stage_c_forward,recovery,compliance,13149.0,56.0,44.388005387326665
stage_c_forward,recovery,compliance,13514.25,57.0,44.41819962483457
stage_c_forward,recovery,compliance,13879.5,58.0,44.44525528234203
stage_c_forward,recovery,compliance,14244.75,59.0,44.4695062943806
stage_c_forward,recovery,compliance,14610.0,60.0,44.49125137736033
stage_c_forward,recovery,compliance,14975.25,61.0,44.51073917120746
stage_c_forward,recovery,compliance,15340.5,62.0,44.528203919411254
stage_c_forward,recovery,compliance,15705.75,63.0,44.54387242495005
stage_c_forward,recovery,compliance,16071.0,64.0,44.55790997261017
stage_c_forward,recovery,compliance,16436.25,65.0,44.570482792651084
stage_c_forward,recovery,compliance,16801.5,66.0,44.58176413118297
stage_c_forward,recovery,compliance,17166.75,67.0,44.59187015181637
stage_c_forward,recovery,compliance,17532.0,68.0,44.60092777740442
stage_c_forward,recovery,compliance,17897.25,69.0,44.60904704548478
stage_c_forward,recovery,compliance,18262.5,70.0,44.61632850418053
stage_c_forward,recovery,compliance,18627.75,71.0,44.622845347351685
stage_c_forward,recovery,compliance,18993.0,72.0,44.62869311417036
stage_c_forward,recovery,compliance,19358.25,73.0,44.633937456721284
stage_c_forward,recovery,compliance,19723.5,74.0,44.63863710450769
stage_c_forward,recovery,compliance,20088.75,75.0,44.64284844554302
stage_c_forward,recovery,compliance,20454.0,76.0,44.646622174895974
stage_c_forward,recovery,compliance,20819.25,77.0,44.649998769334935
stage_c_forward,recovery,compliance,21184.5,78.0,44.653031293589656
stage_c_forward,recovery,compliance,21549.75,79.0,44.65574423655935
stage_c_forward,recovery,compliance,21915.0,80.0,44.65817847447578
stage_c_forward,recovery,compliance,22280.25,81.0,44.660362984064875
stage_c_forward,recovery,compliance,22645.5,82.0,44.66231655031433
stage_c_forward,recovery,compliance,23010.75,83.0,44.66407440315401
stage_c_forward,recovery,compliance,23376.0,84.0,44.665644726354834
stage_c_forward,recovery,compliance,23741.25,85.0,44.66705198198863
stage_c_forward,recovery,compliance,24106.5,86.0,44.66831232747862
stage_c_forward,recovery,compliance,24471.75,87.0,44.66944422451643
stage_c_forward,recovery,compliance,24837.0,88.0,44.6704576954478
stage_c_forward,recovery,compliance,25202.25,89.0,44.67136689699973
stage_c_forward,recovery,compliance,25567.5,90.0,44.67218045082055
stage_c_forward,recovery,compliance,25932.75,91.0,44.67290678728601
stage_c_forward,recovery,compliance,26298.0,92.0,44.67356225932494
stage_c_forward,recovery,compliance,26663.25,93.0,44.67414897277223
stage_c_forward,recovery,compliance,27028.5,94.0,44.674674421970366
stage_c_forward,recovery,compliance,27393.75,95.0,44.675142538248906
stage_c_forward,recovery,compliance,27759.0,96.0,44.67556710608381
stage_c_forward,recovery,compliance,28124.25,97.0,44.67594449303394
stage_c_forward,recovery,compliance,28489.5,98.0,44.676274711716026
stage_c_forward,recovery,compliance,28854.75,99.0,44.67658653023937
stage_c_forward,recovery,compliance,29220.0,100.0,44.67685881257044
stage_c_forward,recovery,compliance,29585.25,101.0,44.67709824879954
stage_c_forward,recovery,compliance,29950.5,102.0,44.677319762201215
stage_c_forward,recovery,compliance,30315.75,103.0,44.67751908225203
stage_c_forward,recovery,compliance,30681.0,104.0,44.677696354406926
stage_c_forward,recovery,compliance,31046.25,105.0,44.67785385892888
stage_c_forward,recovery,compliance,31411.5,106.0,44.67799258096445
stage_c_forward,recovery,compliance,31776.75,107.0,44.6781210727579
stage_c_forward,recovery,compliance,32142.0,108.0,44.6782340577726
stage_c_forward,recovery,compliance,32507.25,109.0,44.67833413416095
stage_c_forward,recovery,compliance,32872.5,110.0,44.67842500704087
stage_c_forward,recovery,compliance,33237.75,111.0,44.67850588280343
stage_c_forward,recovery,compliance,33603.0,112.0,44.678579337516254
stage_c_forward,recovery,compliance,33968.25,113.0,44.67864466820995
stage_c_forward,recovery,compliance,34333.5,114.0,44.678704141025
stage_c_forward,recovery,compliance,34698.75,115.0,44.6787429353265
stage_c_forward,recovery,compliance,35064.0,116.0,44.67880232336346
stage_c_forward,recovery,compliance,35429.25,117.0,44.67885373909218
stage_c_forward,recovery,compliance,35794.5,118.0,44.678868664523996
stage_c_forward,recovery,compliance,36159.75,119.0,44.67890933519281
stage_c_forward,recovery,compliance,36525.0,120.0,44.67897009688338
stage_c_forward,predevelopment,landholder,1.0,0.0027378507871321013,41.74014743980878
stage_c_forward,ops_stage_1,landholder,365.25,1.0,41.71619822633754
stage_c_forward,ops_stage_1,landholder,730.5,2.0,41.67785411854435
stage_c_forward,ops_stage_1,landholder,1095.75,3.0,41.635946216051394
stage_c_forward,ops_stage_1,landholder,1461.0,4.0,41.59582973666272
stage_c_forward,ops_stage_1,landholder,1826.25,5.0,41.55935882211258
stage_c_forward,ops_stage_2,landholder,365.25,6.0,41.47704498065175
stage_c_forward,ops_stage_2,landholder,730.5,7.0,41.37147321140739
stage_c_forward,ops_stage_2,landholder,1095.75,8.0,41.26517000463372
stage_c_forward,ops_stage_2,landholder,1461.0,9.0,41.167198128926266
stage_c_forward,ops_stage_2,landholder,1826.25,10.0,41.07926942070728
stage_c_forward,ops_stage_3,landholder,365.25,11.0,40.967910699325415
stage_c_forward,ops_stage_3,landholder,730.5,12.0,40.84959753272071
stage_c_forward,ops_stage_3,landholder,1095.75,13.0,40.73945075134502
stage_c_forward,ops_stage_3,landholder,1461.0,14.0,40.64248035223974
stage_c_forward,ops_stage_3,landholder,1826.25,15.0,40.55929852539195
